mouthpiece,boreLength,boreDiameter,boreWeight,numberOfHoles,distanceHole,diameterHole,hole,folder,soundPiece
"0,07","0,468","0,0115","0,0072",7,2,0,0,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",1,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",2,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",3,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",4,,
"0,07","0,468","0,0115","0,0072",7,2,"0,009",5,,
"0,07","0,468","0,0115","0,0072",7,2,"0,008",6,,
"0,07","0,468","0,0115","0,0072",7,2,"0,008",7,,
"0,07","0,468","0,0115","0,0072",7,3,0,0,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",1,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",2,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",3,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",4,,
"0,07","0,468","0,0115","0,0072",7,3,"0,009",5,,
"0,07","0,468","0,0115","0,0072",7,3,"0,008",6,,
"0,07","0,468","0,0115","0,0072",7,3,"0,008",7,,
"0,07","0,488","0,0115","0,0072",7,0,0,0,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL1
"0,07","0,488","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL2
"0,07","0,488","0,0115","0,0072",7,"0,2692","0,009",2,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL3
"0,07","0,488","0,0115","0,0072",7,"0,2331","0,009",3,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL4
"0,07","0,488","0,0115","0,0072",7,"0,1664","0,009",4,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL5
"0,07","0,488","0,0115","0,0072",7,"0,101","0,009",5,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL6
"0,07","0,488","0,0115","0,0072",7,"0,0505","0,008",6,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL7
"0,07","0,488","0,0115","0,0072",7,"0,0234","0,008",7,megarwnH64/megaronH_L_Plus,aulos_megaronHPlusL8
"0,07","0,488","0,0115","0,0072",7,1,0,0,,
"0,07","0,488","0,0115","0,0072",7,1,"0,009",1,,
"0,07","0,488","0,0115","0,0072",7,1,"0,009",2,,
"0,07","0,488","0,0115","0,0072",7,1,"0,009",3,,
"0,07","0,488","0,0115","0,0072",7,1,"0,009",4,,
"0,07","0,488","0,0115","0,0072",7,1,"0,009",5,,
"0,07","0,488","0,0115","0,0072",7,1,"0,008",6,,
"0,07","0,488","0,0115","0,0072",7,1,"0,008",7,,
"0,07","0,488","0,0115","0,0072",7,2,0,0,,
"0,07","0,488","0,0115","0,0072",7,2,"0,009",1,,
"0,07","0,488","0,0115","0,0072",7,2,"0,009",2,,
"0,07","0,488","0,0115","0,0072",7,2,"0,009",3,,
"0,07","0,488","0,0115","0,0072",7,2,"0,009",4,,
"0,07","0,488","0,0115","0,0072",7,2,"0,009",5,,
"0,07","0,488","0,0115","0,0072",7,2,"0,008",6,,
"0,07","0,488","0,0115","0,0072",7,2,"0,008",7,,
"0,07","0,488","0,0115","0,0072",7,3,0,0,,
"0,07","0,488","0,0115","0,0072",7,3,"0,009",1,,
"0,07","0,488","0,0115","0,0072",7,3,"0,009",2,,
"0,07","0,488","0,0115","0,0072",7,3,"0,009",3,,
"0,07","0,488","0,0115","0,0072",7,3,"0,009",4,,
"0,07","0,488","0,0115","0,0072",7,3,"0,009",5,,
"0,07","0,488","0,0115","0,0072",7,3,"0,008",6,,
"0,07","0,488","0,0115","0,0072",7,3,"0,008",7,,
"0,07","0,484","0,0115","0,0072",7,0,0,0,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL1
"0,07","0,484","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL2
"0,07","0,484","0,0115","0,0072",7,"0,2692","0,009",2,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL3
"0,07","0,484","0,0115","0,0072",7,"0,2331","0,009",3,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL4
"0,07","0,484","0,0115","0,0072",7,"0,1664","0,009",4,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL5
"0,07","0,484","0,0115","0,0072",7,"0,101","0,009",5,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL6
"0,07","0,484","0,0115","0,0072",7,"0,0505","0,008",6,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL7
"0,07","0,484","0,0115","0,0072",7,"0,0234","0,008",7,megarwnH64/megaronH_L_Plusn,aulos_megaronHPlusnL8
"0,07","0,484","0,0115","0,0072",7,1,0,0,,
"0,07","0,484","0,0115","0,0072",7,1,"0,009",1,,
"0,07","0,484","0,0115","0,0072",7,1,"0,009",2,,
"0,07","0,484","0,0115","0,0072",7,1,"0,009",3,,
"0,07","0,484","0,0115","0,0072",7,1,"0,009",4,,
"0,07","0,484","0,0115","0,0072",7,1,"0,009",5,,
"0,07","0,484","0,0115","0,0072",7,1,"0,008",6,,
"0,07","0,484","0,0115","0,0072",7,1,"0,008",7,,
"0,07","0,484","0,0115","0,0072",7,2,0,0,,
"0,07","0,484","0,0115","0,0072",7,2,"0,009",1,,
"0,07","0,484","0,0115","0,0072",7,2,"0,009",2,,
"0,07","0,484","0,0115","0,0072",7,2,"0,009",3,,
"0,07","0,484","0,0115","0,0072",7,2,"0,009",4,,
"0,07","0,484","0,0115","0,0072",7,2,"0,009",5,,
"0,07","0,484","0,0115","0,0072",7,2,"0,008",6,,
"0,07","0,484","0,0115","0,0072",7,2,"0,008",7,,
"0,07","0,484","0,0115","0,0072",7,3,0,0,,
"0,07","0,484","0,0115","0,0072",7,3,"0,009",1,,
"0,07","0,484","0,0115","0,0072",7,3,"0,009",2,,
"0,07","0,484","0,0115","0,0072",7,3,"0,009",3,,
"0,07","0,484","0,0115","0,0072",7,3,"0,009",4,,
"0,07","0,484","0,0115","0,0072",7,3,"0,009",5,,
"0,07","0,484","0,0115","0,0072",7,3,"0,008",6,,
"0,07","0,484","0,0115","0,0072",7,3,"0,008",7,,
"0,458","0,478","0,0115","0,0072",7,0,0,0,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR1
"0,458","0,478","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR2
"0,458","0,478","0,0115","0,0072",7,"0,2692","0,009",2,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR3
"0,458","0,478","0,0115","0,0072",7,"0,2331","0,009",3,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR4
"0,458","0,478","0,0115","0,0072",7,"0,1664","0,009",4,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR5
"0,458","0,478","0,0115","0,0072",7,"0,101","0,009",5,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR6
"0,458","0,478","0,0115","0,0072",7,"0,0505","0,008",6,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR7
"0,458","0,478","0,0115","0,0072",7,"0,0234","0,008",7,megarwnH64/megaronH_R_Minus,aulos_megaronHMinusR8
"0,458","0,478","0,0115","0,0072",7,1,0,0,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",1,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",2,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",3,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",4,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",5,,
"0,458","0,478","0,0115","0,0072",7,1,"0,008",6,,
"0,458","0,478","0,0115","0,0072",7,1,"0,008",7,,
"0,458","0,478","0,0115","0,0072",7,2,0,0,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",1,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",2,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",3,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",4,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",5,,
"0,458","0,478","0,0115","0,0072",7,2,"0,008",6,,
"0,458","0,478","0,0115","0,0072",7,2,"0,008",7,,
"0,458","0,478","0,0115","0,0072",7,3,0,0,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",1,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",2,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",3,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",4,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",5,,
"0,458","0,478","0,0115","0,0072",7,3,"0,008",6,,
"0,458","0,478","0,0115","0,0072",7,3,"0,008",7,,
"0,498","0,478","0,0115","0,0072",7,0,0,0,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR1
"0,498","0,478","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR2
"0,498","0,478","0,0115","0,0072",7,"0,2692","0,009",2,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR3
"0,498","0,478","0,0115","0,0072",7,"0,2331","0,009",3,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR4
"0,498","0,478","0,0115","0,0072",7,"0,1664","0,009",4,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR5
"0,498","0,478","0,0115","0,0072",7,"0,101","0,009",5,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR6
"0,498","0,478","0,0115","0,0072",7,"0,0505","0,008",6,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR7
"0,498","0,478","0,0115","0,0072",7,"0,0234","0,008",7,megarwnH64/megaronH_R_Plus,aulos_megaronHPlusR8
"0,498","0,478","0,0115","0,0072",7,1,0,0,,
"0,498","0,478","0,0115","0,0072",7,1,"0,009",1,,
"0,498","0,478","0,0115","0,0072",7,1,"0,009",2,,
"0,498","0,478","0,0115","0,0072",7,1,"0,009",3,,
"0,498","0,478","0,0115","0,0072",7,1,"0,009",4,,
"0,498","0,478","0,0115","0,0072",7,1,"0,009",5,,
"0,498","0,478","0,0115","0,0072",7,1,"0,008",6,,
"0,498","0,478","0,0115","0,0072",7,1,"0,008",7,,
"0,498","0,478","0,0115","0,0072",7,2,0,0,,
"0,498","0,478","0,0115","0,0072",7,2,"0,009",1,,
"0,498","0,478","0,0115","0,0072",7,2,"0,009",2,,
"0,498","0,478","0,0115","0,0072",7,2,"0,009",3,,
"0,498","0,478","0,0115","0,0072",7,2,"0,009",4,,
"0,498","0,478","0,0115","0,0072",7,2,"0,009",5,,
"0,498","0,478","0,0115","0,0072",7,2,"0,008",6,,
"0,498","0,478","0,0115","0,0072",7,2,"0,008",7,,
"0,498","0,478","0,0115","0,0072",7,3,0,0,,
"0,498","0,478","0,0115","0,0072",7,3,"0,009",1,,
"0,498","0,478","0,0115","0,0072",7,3,"0,009",2,,
"0,498","0,478","0,0115","0,0072",7,3,"0,009",3,,
"0,498","0,478","0,0115","0,0072",7,3,"0,009",4,,
"0,498","0,478","0,0115","0,0072",7,3,"0,009",5,,
"0,498","0,478","0,0115","0,0072",7,3,"0,008",6,,
"0,498","0,478","0,0115","0,0072",7,3,"0,008",7,,
"0,071","0,478","0,0115","0,0072",7,0,0,0,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR1
"0,071","0,478","0,0115","0,0072",7,"0,3047","0,009",1,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR2
"0,071","0,478","0,0115","0,0072",7,"0,2692","0,009",2,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR3
"0,071","0,478","0,0115","0,0072",7,"0,2331","0,009",3,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR4
"0,071","0,478","0,0115","0,0072",7,"0,1664","0,009",4,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR5
"0,071","0,478","0,0115","0,0072",7,"0,101","0,009",5,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR6
"0,071","0,478","0,0115","0,0072",7,"0,0505","0,008",6,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR7
"0,071","0,478","0,0115","0,0072",7,"0,0234","0,008",7,megarwnH64/megaronH_R_Plusn,aulos_megaronHPlusnR8
"0,071","0,478","0,0115","0,0072",7,1,0,0,,
"0,071","0,478","0,0115","0,0072",7,1,"0,009",1,,
"0,071","0,478","0,0115","0,0072",7,1,"0,009",2,,
"0,071","0,478","0,0115","0,0072",7,1,"0,009",3,,
"0,071","0,478","0,0115","0,0072",7,1,"0,009",4,,
"0,071","0,478","0,0115","0,0072",7,1,"0,009",5,,
"0,071","0,478","0,0115","0,0072",7,1,"0,008",6,,
"0,071","0,478","0,0115","0,0072",7,1,"0,008",7,,
"0,071","0,478","0,0115","0,0072",7,2,0,0,,
"0,071","0,478","0,0115","0,0072",7,2,"0,009",1,,
"0,071","0,478","0,0115","0,0072",7,2,"0,009",2,,
"0,071","0,478","0,0115","0,0072",7,2,"0,009",3,,
"0,071","0,478","0,0115","0,0072",7,2,"0,009",4,,
"0,071","0,478","0,0115","0,0072",7,2,"0,009",5,,
"0,071","0,478","0,0115","0,0072",7,2,"0,008",6,,
"0,071","0,478","0,0115","0,0072",7,2,"0,008",7,,
"0,071","0,478","0,0115","0,0072",7,3,0,0,,
"0,071","0,478","0,0115","0,0072",7,3,"0,009",1,,
"0,071","0,478","0,0115","0,0072",7,3,"0,009",2,,
"0,071","0,478","0,0115","0,0072",7,3,"0,009",3,,
"0,071","0,478","0,0115","0,0072",7,3,"0,009",4,,
"0,071","0,478","0,0115","0,0072",7,3,"0,009",5,,
"0,071","0,478","0,0115","0,0072",7,3,"0,008",6,,
"0,071","0,478","0,0115","0,0072",7,3,"0,008",7,,
"0,07","0,478","0,0115","0,0072",7,0,0,0,,
"0,07","0,478","0,0115","0,0072",7,0,"0,009",1,,
"0,07","0,478","0,0115","0,0072",7,0,"0,009",2,,
"0,07","0,478","0,0115","0,0072",7,0,"0,009",3,,
"0,07","0,478","0,0115","0,0072",7,0,"0,009",4,,
"0,07","0,478","0,0115","0,0072",7,0,"0,009",5,,
"0,07","0,478","0,0115","0,0072",7,0,"0,008",6,,
"0,07","0,478","0,0115","0,0072",7,0,"0,008",7,,
"0,07","0,478","0,0115","0,0072",7,1,0,0,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH1
"0,07","0,478","0,0115","0,0072",7,"0,2947","0,009",1,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH2
"0,07","0,478","0,0115","0,0072",7,"0,2592","0,009",2,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH3
"0,07","0,478","0,0115","0,0072",7,"0,2231","0,009",3,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH4
"0,07","0,478","0,0115","0,0072",7,"0,1564","0,009",4,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH5
"0,07","0,478","0,0115","0,0072",7,"0,091","0,009",5,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH6
"0,07","0,478","0,0115","0,0072",7,"0,0405","0,008",6,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH7
"0,07","0,478","0,0115","0,0072",7,"0,0134","0,008",7,megarwnH64/megaronH_TH_Minus,aulos_megaronHMinusTH8
"0,07","0,478","0,0115","0,0072",7,2,0,0,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH1
"0,07","0,478","0,0115","0,0072",7,"0,3147","0,009",1,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH2
"0,07","0,478","0,0115","0,0072",7,"0,2792","0,009",2,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH3
"0,07","0,478","0,0115","0,0072",7,"0,2431","0,009",3,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH4
"0,07","0,478","0,0115","0,0072",7,"0,1764","0,009",4,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH5
"0,07","0,478","0,0115","0,0072",7,"0,111","0,009",5,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH6
"0,07","0,478","0,0115","0,0072",7,"0,0605","0,008",6,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH7
"0,07","0,478","0,0115","0,0072",7,"0,0334","0,008",7,megarwnH64/megaronH_TH_Plus,aulos_megaronHPlusTH8
"0,07","0,478","0,0115","0,0072",7,3,0,0,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH1
"0,07","0,478","0,0115","0,0072",7,"0,3097","0,009",1,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH2
"0,07","0,478","0,0115","0,0072",7,"0,2742","0,009",2,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH3
"0,07","0,478","0,0115","0,0072",7,"0,2381","0,009",3,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH4
"0,07","0,478","0,0115","0,0072",7,"0,1714","0,009",4,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH5
"0,07","0,478","0,0115","0,0072",7,"0,106","0,009",5,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH6
"0,07","0,478","0,0115","0,0072",7,"0,0555","0,008",6,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH7
"0,07","0,478","0,0115","0,0072",7,"0,0284","0,008",7,megarwnH64/megaronH_TH_Plusn,aulos_megaronHPlusnTH8
"0,458","0,468","0,0115","0,0072",7,0,0,0,,
"0,458","0,468","0,0115","0,0072",7,0,"0,009",1,,
"0,458","0,468","0,0115","0,0072",7,0,"0,009",2,,
"0,458","0,468","0,0115","0,0072",7,0,"0,009",3,,
"0,458","0,468","0,0115","0,0072",7,0,"0,009",4,,
"0,458","0,468","0,0115","0,0072",7,0,"0,009",5,,
"0,458","0,468","0,0115","0,0072",7,0,"0,008",6,,
"0,458","0,468","0,0115","0,0072",7,0,"0,008",7,,
"0,458","0,468","0,0115","0,0072",7,1,1,0,,
"0,458","0,468","0,0115","0,0072",7,1,"0,009",1,,
"0,458","0,468","0,0115","0,0072",7,1,"0,009",2,,
"0,458","0,468","0,0115","0,0072",7,1,"0,009",3,,
"0,458","0,468","0,0115","0,0072",7,1,"0,009",4,,
"0,458","0,468","0,0115","0,0072",7,1,"0,009",5,,
"0,458","0,468","0,0115","0,0072",7,1,"0,008",6,,
"0,458","0,468","0,0115","0,0072",7,1,"0,008",7,,
"0,458","0,468","0,0115","0,0072",7,2,2,0,,
"0,458","0,468","0,0115","0,0072",7,2,"0,009",1,,
"0,458","0,468","0,0115","0,0072",7,2,"0,009",2,,
"0,458","0,468","0,0115","0,0072",7,2,"0,009",3,,
"0,458","0,468","0,0115","0,0072",7,2,"0,009",4,,
"0,458","0,468","0,0115","0,0072",7,2,"0,009",5,,
"0,458","0,468","0,0115","0,0072",7,2,"0,008",6,,
"0,458","0,468","0,0115","0,0072",7,2,"0,008",7,,
"0,458","0,468","0,0115","0,0072",7,3,3,0,,
"0,458","0,468","0,0115","0,0072",7,3,"0,009",1,,
"0,458","0,468","0,0115","0,0072",7,3,"0,009",2,,
"0,458","0,468","0,0115","0,0072",7,3,"0,009",3,,
"0,458","0,468","0,0115","0,0072",7,3,"0,009",4,,
"0,458","0,468","0,0115","0,0072",7,3,"0,009",5,,
"0,458","0,468","0,0115","0,0072",7,3,"0,008",6,,
"0,458","0,468","0,0115","0,0072",7,3,"0,008",7,,
"0,458","0,488","0,0115","0,0072",7,0,0,0,,
"0,458","0,488","0,0115","0,0072",7,0,"0,009",1,,
"0,458","0,488","0,0115","0,0072",7,0,"0,009",2,,
"0,458","0,488","0,0115","0,0072",7,0,"0,009",3,,
"0,458","0,488","0,0115","0,0072",7,0,"0,009",4,,
"0,458","0,488","0,0115","0,0072",7,0,"0,009",5,,
"0,458","0,488","0,0115","0,0072",7,0,"0,008",6,,
"0,458","0,488","0,0115","0,0072",7,0,"0,008",7,,
"0,458","0,488","0,0115","0,0072",7,1,1,0,,
"0,458","0,488","0,0115","0,0072",7,1,"0,009",1,,
"0,458","0,488","0,0115","0,0072",7,1,"0,009",2,,
"0,458","0,488","0,0115","0,0072",7,1,"0,009",3,,
"0,458","0,488","0,0115","0,0072",7,1,"0,009",4,,
"0,458","0,488","0,0115","0,0072",7,1,"0,009",5,,
"0,458","0,488","0,0115","0,0072",7,1,"0,008",6,,
"0,458","0,488","0,0115","0,0072",7,1,"0,008",7,,
"0,458","0,488","0,0115","0,0072",7,2,2,0,,
"0,458","0,488","0,0115","0,0072",7,2,"0,009",1,,
"0,458","0,488","0,0115","0,0072",7,2,"0,009",2,,
"0,458","0,488","0,0115","0,0072",7,2,"0,009",3,,
"0,458","0,488","0,0115","0,0072",7,2,"0,009",4,,
"0,458","0,488","0,0115","0,0072",7,2,"0,009",5,,
"0,458","0,488","0,0115","0,0072",7,2,"0,008",6,,
"0,458","0,488","0,0115","0,0072",7,2,"0,008",7,,
"0,458","0,488","0,0115","0,0072",7,3,3,0,,
"0,458","0,488","0,0115","0,0072",7,3,"0,009",1,,
"0,458","0,488","0,0115","0,0072",7,3,"0,009",2,,
"0,458","0,488","0,0115","0,0072",7,3,"0,009",3,,
"0,458","0,488","0,0115","0,0072",7,3,"0,009",4,,
"0,458","0,488","0,0115","0,0072",7,3,"0,009",5,,
"0,458","0,488","0,0115","0,0072",7,3,"0,008",6,,
"0,458","0,488","0,0115","0,0072",7,3,"0,008",7,,
"0,458","0,478","0,0115","0,0072",7,0,0,0,,
"0,458","0,478","0,0115","0,0072",7,0,"0,009",1,,
"0,458","0,478","0,0115","0,0072",7,0,"0,009",2,,
"0,458","0,478","0,0115","0,0072",7,0,"0,009",3,,
"0,458","0,478","0,0115","0,0072",7,0,"0,009",4,,
"0,458","0,478","0,0115","0,0072",7,0,"0,009",5,,
"0,458","0,478","0,0115","0,0072",7,0,"0,008",6,,
"0,458","0,478","0,0115","0,0072",7,0,"0,008",7,,
"0,458","0,478","0,0115","0,0072",7,1,1,0,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",1,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",2,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",3,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",4,,
"0,458","0,478","0,0115","0,0072",7,1,"0,009",5,,
"0,458","0,478","0,0115","0,0072",7,1,"0,008",6,,
"0,458","0,478","0,0115","0,0072",7,1,"0,008",7,,
"0,458","0,478","0,0115","0,0072",7,2,2,0,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",1,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",2,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",3,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",4,,
"0,458","0,478","0,0115","0,0072",7,2,"0,009",5,,
"0,458","0,478","0,0115","0,0072",7,2,"0,008",6,,
"0,458","0,478","0,0115","0,0072",7,2,"0,008",7,,
"0,458","0,478","0,0115","0,0072",7,3,3,0,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",1,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",2,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",3,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",4,,
"0,458","0,478","0,0115","0,0072",7,3,"0,009",5,,
"0,458","0,478","0,0115","0,0072",7,3,"0,008",6,,
"0,458","0,478","0,0115","0,0072",7,3,"0,008",7,,
"0,458","0,484","0,0115","0,0072",7,0,0,0,,
"0,458","0,484","0,0115","0,0072",7,0,"0,009",1,,
"0,458","0,484","0,0115","0,0072",7,0,"0,009",2,,
"0,458","0,484","0,0115","0,0072",7,0,"0,009",3,,
"0,458","0,484","0,0115","0,0072",7,0,"0,009",4,,
"0,458","0,484","0,0115","0,0072",7,0,"0,009",5,,
"0,458","0,484","0,0115","0,0072",7,0,"0,008",6,,
"0,458","0,484","0,0115","0,0072",7,0,"0,008",7,,
"0,458","0,484","0,0115","0,0072",7,1,1,0,,
"0,458","0,484","0,0115","0,0072",7,1,"0,009",1,,
"0,458","0,484","0,0115","0,0072",7,1,"0,009",2,,
"0,458","0,484","0,0115","0,0072",7,1,"0,009",3,,
"0,458","0,484","0,0115","0,0072",7,1,"0,009",4,,
"0,458","0,484","0,0115","0,0072",7,1,"0,009",5,,
"0,458","0,484","0,0115","0,0072",7,1,"0,008",6,,
"0,458","0,484","0,0115","0,0072",7,1,"0,008",7,,
"0,458","0,484","0,0115","0,0072",7,2,2,0,,
"0,458","0,484","0,0115","0,0072",7,2,"0,009",1,,
"0,458","0,484","0,0115","0,0072",7,2,"0,009",2,,
"0,458","0,484","0,0115","0,0072",7,2,"0,009",3,,
"0,458","0,484","0,0115","0,0072",7,2,"0,009",4,,
"0,458","0,484","0,0115","0,0072",7,2,"0,009",5,,
"0,458","0,484","0,0115","0,0072",7,2,"0,008",6,,
"0,458","0,484","0,0115","0,0072",7,2,"0,008",7,,
"0,458","0,484","0,0115","0,0072",7,3,3,0,,
"0,458","0,484","0,0115","0,0072",7,3,"0,009",1,,
"0,458","0,484","0,0115","0,0072",7,3,"0,009",2,,
"0,458","0,484","0,0115","0,0072",7,3,"0,009",3,,
"0,458","0,484","0,0115","0,0072",7,3,"0,009",4,,
"0,458","0,484","0,0115","0,0072",7,3,"0,009",5,,
"0,458","0,484","0,0115","0,0072",7,3,"0,008",6,,
"0,458","0,484","0,0115","0,0072",7,3,"0,008",7,,
"0,498","0,468","0,0115","0,0072",7,0,0,0,,
"0,498","0,468","0,0115","0,0072",7,0,"0,009",1,,
"0,498","0,468","0,0115","0,0072",7,0,"0,009",2,,
"0,498","0,468","0,0115","0,0072",7,0,"0,009",3,,
"0,498","0,468","0,0115","0,0072",7,0,"0,009",4,,
"0,498","0,468","0,0115","0,0072",7,0,"0,009",5,,
"0,498","0,468","0,0115","0,0072",7,0,"0,008",6,,
"0,498","0,468","0,0115","0,0072",7,0,"0,008",7,,
"0,498","0,468","0,0115","0,0072",7,1,1,0,,
"0,498","0,468","0,0115","0,0072",7,1,"0,009",1,,
"0,498","0,468","0,0115","0,0072",7,1,"0,009",2,,
"0,498","0,468","0,0115","0,0072",7,1,"0,009",3,,
"0,498","0,468","0,0115","0,0072",7,1,"0,009",4,,
"0,498","0,468","0,0115","0,0072",7,1,"0,009",5,,
"0,498","0,468","0,0115","0,0072",7,1,"0,008",6,,
"0,498","0,468","0,0115","0,0072",7,1,"0,008",7,,
"0,498","0,468","0,0115","0,0072",7,2,2,0,,
"0,498","0,468","0,0115","0,0072",7,2,"0,009",1,,
"0,498","0,468","0,0115","0,0072",7,2,"0,009",2,,
"0,498","0,468","0,0115","0,0072",7,2,"0,009",3,,
"0,498","0,468","0,0115","0,0072",7,2,"0,009",4,,
"0,498","0,468","0,0115","0,0072",7,2,"0,009",5,,
"0,498","0,468","0,0115","0,0072",7,2,"0,008",6,,
"0,498","0,468","0,0115","0,0072",7,2,"0,008",7,,
"0,498","0,468","0,0115","0,0072",7,3,3,0,,
"0,498","0,468","0,0115","0,0072",7,3,"0,009",1,,
"0,498","0,468","0,0115","0,0072",7,3,"0,009",2,,
"0,498","0,468","0,0115","0,0072",7,3,"0,009",3,,
"0,498","0,468","0,0115","0,0072",7,3,"0,009",4,,
"0,498","0,468","0,0115","0,0072",7,3,"0,009",5,,
"0,498","0,468","0,0115","0,0072",7,3,"0,008",6,,
"0,498","0,468","0,0115","0,0072",7,3,"0,008",7,,
"0,498","0,488","0,0115","0,0072",7,0,0,0,,
"0,498","0,488","0,0115","0,0072",7,0,"0,009",1,,
"0,498","0,488","0,0115","0,0072",7,0,"0,009",2,,
"0,498","0,488","0,0115","0,0072",7,0,"0,009",3,,
